"","period","ratio","group","카테고리명","성별","검색기기","년도","월"
"71","2017-12-01",6.15293,50,"가구_인테리어","남자","mobile","2017","12"
"72","2017-12-01",0.96725,60,"가구_인테리어","남자","mobile","2017","12"
"73","2017-01-01",20.6979,10,"디지털_가전","남자","mobile","2017","01"
"74","2017-01-01",49.65698,20,"디지털_가전","남자","mobile","2017","01"
"75","2017-01-01",82.13928,30,"디지털_가전","남자","mobile","2017","01"
"76","2017-01-01",31.71174,40,"디지털_가전","남자","mobile","2017","01"
"77","2017-01-01",4.98842,50,"디지털_가전","남자","mobile","2017","01"
"78","2017-01-01",0.94874,60,"디지털_가전","남자","mobile","2017","01"
"79","2017-02-01",22.00613,10,"디지털_가전","남자","mobile","2017","02"
"80","2017-02-01",46.04909,20,"디지털_가전","남자","mobile","2017","02"
"81","2017-02-01",72.02036,30,"디지털_가전","남자","mobile","2017","02"
"82","2017-02-01",25.73864,40,"디지털_가전","남자","mobile","2017","02"
"83","2017-02-01",2.90707,50,"디지털_가전","남자","mobile","2017","02"
"84","2017-02-01",0.41626,60,"디지털_가전","남자","mobile","2017","02"
"85","2017-03-01",15.32554,10,"디지털_가전","남자","mobile","2017","03"
"86","2017-03-01",46.48064,20,"디지털_가전","남자","mobile","2017","03"
"87","2017-03-01",81.50251,30,"디지털_가전","남자","mobile","2017","03"
"88","2017-03-01",34.29483,40,"디지털_가전","남자","mobile","2017","03"
"89","2017-03-01",5.43849,50,"디지털_가전","남자","mobile","2017","03"
"90","2017-03-01",1.07069,60,"디지털_가전","남자","mobile","2017","03"
"91","2017-04-01",12.53528,10,"디지털_가전","남자","mobile","2017","04"
"92","2017-04-01",41.87672,20,"디지털_가전","남자","mobile","2017","04"
"93","2017-04-01",82.92593,30,"디지털_가전","남자","mobile","2017","04"
"94","2017-04-01",38.02858,40,"디지털_가전","남자","mobile","2017","04"
"95","2017-04-01",7.1305,50,"디지털_가전","남자","mobile","2017","04"
"96","2017-04-01",1.66149,60,"디지털_가전","남자","mobile","2017","04"
"97","2017-05-01",12.86788,10,"디지털_가전","남자","mobile","2017","05"
"98","2017-05-01",44.88085,20,"디지털_가전","남자","mobile","2017","05"
"99","2017-05-01",83.85621,30,"디지털_가전","남자","mobile","2017","05"
"100","2017-05-01",36.44399,40,"디지털_가전","남자","mobile","2017","05"
"101","2017-05-01",6.84219,50,"디지털_가전","남자","mobile","2017","05"
"102","2017-05-01",1.50983,60,"디지털_가전","남자","mobile","2017","05"
"103","2017-06-01",11.15349,10,"디지털_가전","남자","mobile","2017","06"
"104","2017-06-01",38.29016,20,"디지털_가전","남자","mobile","2017","06"
"105","2017-06-01",72.63087,30,"디지털_가전","남자","mobile","2017","06"
"106","2017-06-01",30.73189,40,"디지털_가전","남자","mobile","2017","06"
"107","2017-06-01",5.25649,50,"디지털_가전","남자","mobile","2017","06"
"108","2017-06-01",1.10474,60,"디지털_가전","남자","mobile","2017","06"
"109","2017-07-01",13.00232,10,"디지털_가전","남자","mobile","2017","07"
"110","2017-07-01",49.24114,20,"디지털_가전","남자","mobile","2017","07"
"111","2017-07-01",89.09636,30,"디지털_가전","남자","mobile","2017","07"
"112","2017-07-01",39.39902,40,"디지털_가전","남자","mobile","2017","07"
"113","2017-07-01",8.05266,50,"디지털_가전","남자","mobile","2017","07"
"114","2017-07-01",1.75659,60,"디지털_가전","남자","mobile","2017","07"
"115","2017-08-01",12.68697,10,"디지털_가전","남자","mobile","2017","08"
"116","2017-08-01",40.79245,20,"디지털_가전","남자","mobile","2017","08"
"117","2017-08-01",73.01194,30,"디지털_가전","남자","mobile","2017","08"
"118","2017-08-01",30.29734,40,"디지털_가전","남자","mobile","2017","08"
"119","2017-08-01",5.30018,50,"디지털_가전","남자","mobile","2017","08"
"120","2017-08-01",1.07752,60,"디지털_가전","남자","mobile","2017","08"
"121","2017-09-01",10.09229,10,"디지털_가전","남자","mobile","2017","09"
"122","2017-09-01",31.77725,20,"디지털_가전","남자","mobile","2017","09"
"123","2017-09-01",58.51106,30,"디지털_가전","남자","mobile","2017","09"
"124","2017-09-01",21.40293,40,"디지털_가전","남자","mobile","2017","09"
"125","2017-09-01",3.0033,50,"디지털_가전","남자","mobile","2017","09"
"126","2017-09-01",0.44397,60,"디지털_가전","남자","mobile","2017","09"
"127","2017-10-01",11.03885,10,"디지털_가전","남자","mobile","2017","10"
"128","2017-10-01",38.86859,20,"디지털_가전","남자","mobile","2017","10"
"129","2017-10-01",69.89664,30,"디지털_가전","남자","mobile","2017","10"
"130","2017-10-01",26.64558,40,"디지털_가전","남자","mobile","2017","10"
"131","2017-10-01",4.31841,50,"디지털_가전","남자","mobile","2017","10"
"132","2017-10-01",0.72124,60,"디지털_가전","남자","mobile","2017","10"
"133","2017-11-01",11.04763,10,"디지털_가전","남자","mobile","2017","11"
"134","2017-11-01",43.1237,20,"디지털_가전","남자","mobile","2017","11"
"135","2017-11-01",74.2768,30,"디지털_가전","남자","mobile","2017","11"
